Face/Off;1997;To foil a terrorist plot, an FBI agent undergoes facial transplant surgery to assume the identity of the criminal mastermind who murdered his only son, but the criminal wakes up prematurely and seeks revenge.;112 276 146;133 400 000;245 676 146
Teenage Mutant Ninja Turtles: Out of the Shadows;2016;The Turtles get into another battle with their enemy the Shredder, who has acquired new allies: the mutant thugs Bebop and Rocksteady and the alien being Krang.;82 051 601;163 572 247;245 623 848
Dark Shadows;2012;An imprisoned vampire, Barnabas Collins, is set free and returns to his ancestral home, where his dysfunctional descendants are in need of his protection.;79 727 149;165 800 000;245 527 149
Dolittle;2020;A physician who can talk to animals embarks on an adventure to find a legendary island with a young apprentice and a crew of strange pets.;77 047 065;168 392 050;245 439 115
Hulk;2003;Bruce Banner, a genetics researcher with a tragic past, suffers an accident that causes him to transform into a raging green monster when he gets angry.;132 177 234;113 107 931;245 285 165
Love Actually;2003;Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England.;59 696 144;185 507 023;245 203 167
The Bravest;2019;Chinese firefighters struggle to contain a huge fire after an oil pipeline explodes.;290 217;244 889 345;245 179 562
Welcome to the Sticks;2008;A French public servant from Provence is banished to the far North. Strongly prejudiced against this cold and inhospitable place, he leaves his family behind to relocate temporarily there, with the firm intent to quickly come back.;245 144 417;245 144 417;31 674 375
Back to the Future Part III;1990;Stranded in 1955, Marty McFly learns about the death of Doc Brown in 1885 and must travel back in time to save him. With no fuel readily available for the DeLorean, the two must figure how to escape the Old West before Emmett is murdered.;88 277 583;156 800 000;245 077 583
Pixels;2015;When aliens misinterpret video feeds of classic arcade games as a declaration of war, they attack the Earth in the form of the video games.;78 747 585;166 127 224;244 874 809
Hercules;2014;Having endured his legendary twelve labors, Hercules, the Greek demigod, has his life as a sword-for-hire tested when the King of Thrace and his daughter seek his aid in defeating a tyrannical warlord.;72 688 614;172 131 248;244 819 862
Rush Hour;1998;A loyal and dedicated Hong Kong Inspector teams up with a reckless and loudmouthed L.A.P.D. detective to rescue the Chinese Consul's kidnapped daughter, while trying to arrest a dangerous crime lord along the way.;141 186 864;103 534 200;244 721 064
Journey to the Center of the Earth;2008;On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.;101 704 370;142 528 318;244 232 688
After Earth;2013;A crash landing leaves Kitai Raige and his father Cypher stranded on Earth, a millennium after events forced humanity's escape. With Cypher injured, Kitai must embark on a perilous journey to signal for help.;60 522 097;183 089 885;243 611 982
A Few Good Men;1992;Military lawyer Lieutenant Daniel Kaffee defends Marines accused of murder. They contend they were acting under orders.;141 340 178;101 900 000;243 240 178
Cloudy with a Chance of Meatballs;2009;A local scientist is often regarded as a failure until he invents a machine that can make food fall from the sky. But little does he know, that things are about to take a turn for the worst.;124 870 275;118 135 851;243 006 126
The Bad Guys;2022;Several reformed yet misunderstood criminal animals attempt to become good, with some disastrous results along the way.;95 798 690;147 157 000;242 955 690
8 Mile;2002;A young rapper, struggling with every aspect of his life, wants to make it big but his friends and foes make this odyssey of rap harder than it may seem.;116 750 901;126 124 177;242 875 078
Daddy's Home;2015;Brad Whitaker is a radio host trying to get his stepchildren to love him and call him Dad. But his plans turn upside down when their biological father, Dusty Mayron, returns.;150 357 137;92 429 000;242 786 137
RoboCop;2014;In 2028 Detroit, when Alex Murphy, a loving husband, father and good cop, is critically injured in the line of duty, the multinational conglomerate OmniCorp sees their chance for a part-man, part-robot police officer.;58 607 007;184 081 958;242 688 965
Eraser;1996;A Witness Protection specialist becomes suspicious of his co-workers when dealing with a case involving high-tech weapons.;101 295 562;141 000 000;242 295 562
Alien: Covenant;2017;The crew of a colony ship, bound for a remote planet, discover an uncharted paradise with a threat beyond their imagination, and must attempt a harrowing escape.;74 262 031;166 629 732;240 891 763
Sully;2016;When pilot Chesley "Sully" Sullenberger lands his damaged plane on the Hudson River in order to save the flight's passengers and crew, some consider him a hero while others think he was reckless.;125 070 033;115 727 590;240 797 623
Assassin's Creed;2016;Callum Lynch explores the memories of his ancestor Aguilar de Nerha and gains the skills of a Master Assassin, before taking on the secret Templar society.;54 647 948;186 049 908;240 697 856
Click;2006;A workaholic architect finds a universal remote that allows him to fast-forward and rewind to different parts of his life. Complications arise when the remote starts to overrule his choices.;137 355 633;103 329 693;240 685 326
Legend of Deification;2020;Banished to the mortal world, a warrior has to slay a demon to return to the heavenly realm and become a god.;214 670;240 448 479;240 663 149
Resident Evil: Retribution;2012;Alice fights alongside a resistance movement to regain her freedom from an Umbrella Corporation testing facility.;42 345 531;197 813 724;240 159 255
Die Hard 2;1990;John McClane attempts to avert disaster as rogue military operatives seize control of Dulles International Airport in Washington, D.C.;117 540 947;122 490 327;240 031 274
Crocodile Dundee II;1988;Australian outback expert protects his New York love from gangsters who've followed her down under.;109 306 210;130 300 000;239 606 210
Planes;2013;A cropdusting plane with a fear of heights lives his dream of competing in a famous around-the-world aerial race.;90 288 712;148 970 000;239 258 712
Crazy Rich Asians;2018;This contemporary romantic comedy, based on a global bestseller, follows native New Yorker Rachel Chu to Singapore to meet her boyfriend's family.;174 837 452;64 006 277;238 843 729
Batman & Robin;1997;Batman and Robin try to keep their relationship together even as they must stop Mr. Freeze and Poison Ivy from freezing Gotham City.;107 353 792;130 881 927;238 235 719
Gulliver's Travels;2010;Travel writer Lemuel Gulliver takes an assignment in Bermuda but ends up on the island of Lilliput, where he towers over its tiny citizens.;42 779 261;194 603 463;237 382 724
Gone in 60 Seconds;2000;A retired master car thief must come back to the industry and steal fifty cars with his crew in one night to save his brother's life.;101 648 571;135 553 728;237 202 299
Saturday Night Fever;1977;Anxious about his future after high school, a 19-year-old Italian-American from Brooklyn tries to escape the harsh reality of his bleak family life by dominating the dance floor at the local disco.;94 213 184;142 900 000;237 113 184
Silver Linings Playbook;2012;After a stint in a mental institution, former teacher Pat Solitano moves back in with his parents and tries to reconcile with his ex-wife. Things get more challenging when Pat meets Tiffany, a mysterious girl with problems of her own.;132 092 958;104 319 495;236 412 453
2 Fast 2 Furious;2003;Former cop Brian O'Conner is called upon to bust a dangerous criminal and he recruits the help of a former childhood friend and street racer who has a chance to redeem himself.;127 154 901;109 195 760;236 350 661
Howl's Moving Castle;2004;When an unconfident young woman is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle.;5 576 743;230 746 858;236 323 601
Hidden Figures;2016;The story of a team of female African-American mathematicians who served a vital role in NASA during the early years of the U.S. space program.;169 607 287;66 349 611;235 956 898
A.I. Artificial Intelligence;2001;A highly advanced robotic boy longs to become "real" so that he can regain the love of his human mother.;78 616 689;157 309 863;235 926 552
